Name,Address,Rating,Distance,Latitude,Longitude
Terroni,"720 Queen Street W Toronto, ON M6J 1E8 Canada ",3.4,1545.2916573210293,43.6568254,-79.3966159
Allegro Restaurant,"1280 Finch Avenue W Toronto, ON M3J 3K6 Canada ",0.0,1419.5059302098084,43.7741,-79.5005
Maza Bite,"4205 Keele Street Unit 16/17 Toronto, ON M3J 3T8 Canada ",3.5,683.2437219656797,43.7741,-79.5005
Pizza Studio,"105 The Pond Rd Unit 100 Toronto, ON M3J 0K9 Canada ",1.0,513.3853318175053,43.7741,-79.5005
Panzerotto & Pizza 2 For 1,"4700 Keele St North York, ON M3J 1P3 Canada ",0.0,280.2727933532328,43.7741,-79.5005
Gino's Pizza,"4700 Keele Street Toronto, ON M3J 2S5 Canada ",1.0,183.19522663657997,43.7741,-79.5005
Domino's Pizza,"4207 Keele Street North York, ON M3J 3T8 Canada ",2.7,604.4850755989104,43.7741,-79.5005
Pizza Nova,"3928 Keele Street Toronto, ON M3J Canada ",3.9,1455.9423143602046,43.7741,-79.5005
Pepe Pizza,"7250 Keele Street Unit 406 Vaughan, ON L4K 1Z8 Canada ",4.0,1514.7349459096154,43.7741,-79.5005
Pizzaville,"989 Murray Ross Parkway North York, ON M3J 3M4 Canada ",0.0,1073.6609795042443,43.7741,-79.5005
Pizza Pizza,"1300 Finch Avenue W Toronto, ON M3J 3K2 Canada ",0.0,1319.4736929901176,43.7741,-79.5005
Regino's Pizza,"1300 Finch Avenue W North York, ON M3J 3K2 Canada ",1.8,1319.4736929901176,43.7741,-79.5005
Sapore Pizza and Wings,"45 Four Winds Drive Toronto, ON M3J 1K7 Canada ",0.0,1211.733224996502,43.7741,-79.5005
Pi Co,"19 Bessemer Court Vaughan, ON L4K 3E1 Canada ",2.0,1243.1716803672255,43.7741,-79.5005
Panzerotto & Pizza 2 For 1,"1300 Finch Avenue W North York, ON M3J 3K2 Canada ",0.0,1319.4736929901176,43.7741,-79.5005
Cafe Oro Di Napoli,"75 Jarvis Street Toronto, ON M5C 2H2 Canada ",4.5,912.2797457055145,43.656094,-79.381484
B Town Pizza,"13 Elm Street Toronto, ON M5G 1H1 Canada ",4.5,176.3515571399866,43.656094,-79.381484
Trattoria Mercatto,"220 Yonge Street Eaton Center Toronto, ON M5B 2H1 Canada ",3.3,279.97052503785966,43.656094,-79.381484
Bocconcini Toronto,"96 Gerrard Street E Toronto, ON M5B 1G7 Canada ",4.6,572.9442228225329,43.656094,-79.381484
Piano Piano,"55 Colborne Street Toronto, ON M5E 1E3 Canada ",3.8,961.8655772632717,43.656094,-79.381484
Pizza Maru,"66 Gerrard Street E Toronto, ON M5B 2M2 Canada ",4.4,481.1711765150613,43.656094,-79.381484
Ciao Pizzeria,"334 Dundas Street W Toronto, ON M5T 1G5 Canada ",4.6,910.967342113571,43.656094,-79.381484
Za Cafe Pizzeria + Bar,"372 Bay Street Toronto, ON M5H 2W9 Canada ",4.2,563.7081095940894,43.656094,-79.381484
Blaze Pizza,"10 Dundas Street E Toronto, ON M5B 2G9 Canada ",4.4,124.18725240462457,43.656094,-79.381484
Par-Tee Pong,"26 Duncan St 2nd Floor Toronto, ON M5V 2B8 Canada ",5.0,1036.1818344157755,43.656094,-79.381484
Libretto Slice Shop,"220 Yonge Street Toronto, ON M5B 2H1 Canada ",5.0,262.0705031034568,43.656094,-79.381484
Afro's Pizza,"107 Mutual Street Toronto, ON M5B 1E5 Canada ",4.8,490.81672423734,43.656094,-79.381484
Almadina Bistro,"10 Edward Street 2nd Floor Toronto, ON M5G 1C9 Canada ",3.9,104.62844714884925,43.656094,-79.381484
Georgian House,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.5,1448.1527485310662,43.656094,-79.381484
Bread & Bowl,"2 Murray Street Toronto, ON M5G 1X5 Canada ",3.7,739.2607298902071,43.656094,-79.381484
L’Avenue,"583 Parliament Street Toronto, ON M4X 1P9 Canada ",4.6,1604.851515046212,43.656094,-79.381484
Eataly Yorkville,"55 Bloor Street W Manulife Centre Toronto, ON M4W 1A6 Canada ",3.5,1553.5212747394814,43.656094,-79.381484
Bridgette Bar,"423 Wellington Street W Toronto, ON M5V 1E7 Canada ",4.1,1804.7852943314492,43.656094,-79.381484
Pizzeria Libretto,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,876.7054080984133,43.656094,-79.381484
DoughBox,"40 University Avenue Unit 7 Toronto, ON M5J 1T1 Canada ",4.7,1142.1470163787478,43.656094,-79.381484
Burning Pizza,"335 Yonge Street World Food Market Toronto, ON M5B 2L3 Canada ",5.0,155.18021948185464,43.656094,-79.381484
Tosto Quickfire Pizza Pasta,"800 Bay Street Unit 101 Toronto, ON M5S 3A9 Canada ",3.6,692.1349440507413,43.656094,-79.381484
PI CO.,"170 University Ave Toronto, ON M5H 3B3 Canada ",4.0,893.0710685662873,43.656094,-79.381484
Scaddabush,"200 Front St Unit #G001 Toronto, ON M5V 3J1 Canada ",3.7,1274.4031172099217,43.656094,-79.381484
Salt and Tobacco,"521 Parliament Street Toronto, ON M4X 1P3 Canada ",4.3,1481.2118928807474,43.656094,-79.381484
Pizza Shab - Downtown,"163 Dalhousie Street Toronto, ON M5B 2P7 Canada ",3.9,413.98091668029855,43.656094,-79.381484
Uncle Tony's,"38 Wellington St East Toronto, ON M5E 1C7 Canada ",3.6,988.5318927763429,43.656094,-79.381484
Jz's Pizza,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,1372.6442667043093,43.656094,-79.381484
George's Pizza and Panzerotto,"252 Dundas Street  E Toronto, ON M5A 1Z8 Canada ",3.4,738.2128813555593,43.656094,-79.381484
Pi Co,"60 Colborne Street Toronto, ON M5E 0B7 Canada ",4.0,931.1670445328903,43.656094,-79.381484
PI CO.,"130 Spadina Avenue 2B Toronto, ON M5V 1X9 Canada ",4.1,1538.560503218092,43.656094,-79.381484
8Mile Detroit Style Pizza,"9 Charles Street West Toronto, ON M4Y 1R4 Canada ",4.3,1435.7584712752332,43.656094,-79.381484
Panago Pizza,"E - 44 Gerrard Street West Toronto, ON M5G 2K2 Canada ",3.5,371.20305072772385,43.656094,-79.381484
Pi Co.,"432 Church Street Toronto, ON M5B 2A4 Canada ",3.8,635.3509181852222,43.656094,-79.381484
Fake Spring,"123 Queen Street W Toronto, ON M5H 3M9 Canada ",0.0,588.0071314979201,43.656094,-79.381484
Pizza Karachi,"465 Queen Street W Toronto, ON M5V 2A9 Canada ",5.0,1530.690783640594,43.656094,-79.381484
Fusaro's Kitchen,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.1,1448.9173817777018,43.656094,-79.381484
Cosmic Pizza & Donair,"233 College Street Toronto, ON M5T 1R4 Canada ",3.8,1314.3918908402131,43.656094,-79.381484
Pizza Olive,"275 Dundas St W 33 Toronto, ON M5T 3K1 Canada ",0.0,755.7668265505906,43.656094,-79.381484
Papa John's Pizza,"200 Dundas Street E Suite E Toronto, ON M5R 4R2 Canada ",2.1,626.7053152715557,43.656094,-79.381484
Hey Lucy,"295 King St. W. Toronto, ON M5V 1J5 Canada ",3.5,1279.5732964876447,43.656094,-79.381484
Sbarro,"220 Yonge Street Toronto, ON M5B 2H1 Canada ",1.5,89.10126060666896,43.656094,-79.381484
Ardo Restaurant,"243 King Street E Toronto, ON M5A 1J9 Canada ",3.8,1189.7140297353315,43.656094,-79.381484
Blondies,"419 Parliament Street Toronto, ON M5A 3A1 Canada ",4.7,1373.683448893101,43.656094,-79.381484
Pizzaiolo,"770 Bay Street Toronto, ON M5G 0A6 Canada ",4.0,582.7317268081097,43.656094,-79.381484
Pizzeria Libretto,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1911.3885931906652,43.656094,-79.381484
Pizza Pizza,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,487.517934894287,43.656094,-79.381484
General Assembly Pizza,"331 Adelaide St W Toronto, ON M5V 2G5 Canada ",3.8,1354.428638430491,43.656094,-79.381484
Queen Pizza,"238 Queen St W Toronto, ON M5V 1Z7 Canada ",4.0,969.2971430397041,43.656094,-79.381484
Blondie's Pizza,"65 Front Street W Toronto, ON M5J 1E6 Canada ",0.0,1221.289309401679,43.656094,-79.381484
Pizza Hut,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",5.0,1064.5149419712834,43.661559,-79.413845
Taverniti,"591 College Street Toronto, ON M6G 1B2 Canada ",4.0,713.4811420777155,43.661559,-79.413845
Pizza Gigi,"189 Harbord Street Toronto, ON M5S 1H5 Canada ",3.1,446.64026650746695,43.661559,-79.413845
Raffaella,"296 Brunswick Avenue Toronto, ON M5S 1X9 Canada ",4.0,680.8592171177183,43.661559,-79.413845
Cafe Diplomatico Restaurant & Pizzeria,"594 College St Toronto, ON M6G 1B3 Canada ",3.2,701.0309809365874,43.661559,-79.413845
Danny’s Pizza Tavern,"611 College Street Toronto, ON M6G 1B5 Canada ",4.1,738.6864416979422,43.661559,-79.413845
Napoli Centrale,"964 Bathurst Street Toronto, ON M5R 3G5 Canada ",4.4,887.7872231958453,43.661559,-79.413845
The Annex Commons,"296 Brunswick Ave Toronto, ON M5S 2M7 Canada ",4.4,658.5450064508663,43.661559,-79.413845
Pizzeria Da Mario,"253 Augusta Avenue Toronto, ON M5T 2L8 Canada ",4.6,1186.491703009347,43.661559,-79.413845
Fantasy Kitchen,"195 Harbord Street Toronto, ON M5S 2R5 Canada ",1.5,396.9382601551701,43.661559,-79.413845
Piano Piano,"88 Harbord Street Toronto, ON M5S 1G5 Canada ",3.6,897.0526784953055,43.661559,-79.413845
Tav's Gnocchi Pizza Bar,"589 College St Toronto, ON M6G 1B2 Canada ",3.9,715.9154030426927,43.661559,-79.413845
Ladybug Tavern,"890 College Street Toronto, ON M6H 1A3 Canada ",4.3,1229.4950504213643,43.661559,-79.413845
Levant Pizza,"899 Bloor Street W Toronto, ON M6H 1L2 Canada ",4.4,991.7707484522459,43.661559,-79.413845
Zui Beer Bar,"693 Bloor Street W Toronto, ON M6G 1L5 Canada ",4.6,370.5432943080606,43.661559,-79.413845
Regina Pizzeria & Trattoria,"782 College Street Toronto, ON M6G 1C6 Canada ",3.9,932.5666186062948,43.661559,-79.413845
Midnight Arcade,"158 Augusta Avenue Floor 2 Toronto, ON M5T 2L5 Canada ",4.7,1378.693466039712,43.661559,-79.413845
Carolina,"772 Dundas Street W Toronto, ON M6J 1V1 Canada ",4.2,1166.8656250948413,43.661559,-79.413845
Pizza Karachi,"465 Queen Street W Toronto, ON M5V 2A9 Canada ",5.0,1961.3083435934288,43.661559,-79.413845
Bitondo's Pizzeria,"11 Clinton Street Toronto, ON M6J 2N7 Canada ",4.0,827.5851300396672,43.661559,-79.413845
Pizzeria Libretto,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,1490.9662099901977,43.661559,-79.413845
Giovanni's Italian Kitchen & Pizza Bar,"760 College Street Toronto, ON M6G 4A7 Canada ",3.5,846.0945373168047,43.661559,-79.413845
Detroit Pizzeria,"1093 Bathurst Street Toronto, ON M5R 3G8 Canada ",4.0,1272.2398219725833,43.661559,-79.413845
Georgian House,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.5,2090.777208861861,43.661559,-79.413845
The Fourth Man In The Fire,"832 Dundas Street W Toronto, ON M6J 1V3 Canada ",3.9,1148.9163417498105,43.661559,-79.413845
Mac's Pizza,"759 Dovercourt Road Toronto, ON M6H 2X1 Canada ",4.3,1256.2465311402652,43.661559,-79.413845
Cora Pizza,"656A Spadina Ave Toronto, ON M5S 2H7 Canada ",3.7,925.0328797259981,43.661559,-79.413845
Cosmic Pizza & Donair,"233 College Street Toronto, ON M5T 1R4 Canada ",3.8,1364.744469695685,43.661559,-79.413845
Pizzaville,"635 Markham Street Toronto, ON M6G 2M1 Canada ",3.6,425.92160625236636,43.661559,-79.413845
Fresca Pizza & Pasta,"302 College Street Toronto, ON M5T 1R9 Canada ",4.0,1059.3849056252764,43.661559,-79.413845
San Francesco Foods - Clinton,"10 Clinton Street Toronto, ON M6J 2N8 Canada ",3.6,848.4414314357309,43.661559,-79.413845
Pizza Pizza,"558 Bloor Street W Toronto, ON M6G 1K1 Canada ",2.8,451.59641908964704,43.661559,-79.413845
Panago Pizza,"787 Bathurst Street Toronto, ON M5S 0B7 Canada ",4.0,426.7675228804854,43.661559,-79.413845
Clandestino wine bar,"1183 Dundas Street W Toronto, ON M6J 1X3 Canada ",4.4,1526.3691527945084,43.661559,-79.413845
Boxcar Social,"298 Markham Street Laneway Toronto, ON M6J 2G6 Canada ",5.0,754.6608260849954,43.661559,-79.413845
Salto Restaurant,"1138 Davenport Road Toronto, ON M6G 2C6 Canada ",4.3,2016.456903957722,43.661559,-79.413845
Renaissance Pizza,"809 Dundas Street W Toronto, ON M6J 1V2 Canada ",4.7,1185.3971534679445,43.661559,-79.413845
Kono Pizza,"Toronto, ON M5R 2H6 Canada ",4.5,1982.3355591466905,43.661559,-79.413845
Tony's & Nick's Place,"1470 Dundas Street W Toronto, ON M6J 1Y6 Canada ",3.6,1904.068765551011,43.661559,-79.413845
Pizza Nova,"193 Harbord St Toronto, ON M5S 1H6 Canada ",2.7,413.8094617402444,43.661559,-79.413845
Slice of Italia,"681 Bloor St W Toronto, ON M6G 1L3 Canada ",0.0,328.70498454415076,43.661559,-79.413845
Papa Johns Pizza,"653 College Street Toronto, ON M6G 1B7 Canada ",2.0,768.9683332693785,43.661559,-79.413845
Fusaro's Kitchen,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.1,2091.6687352119907,43.661559,-79.413845
Papa CEO King Slice,"654 Spadina Avenue Toronto, ON M5S 2H7 Canada ",3.5,930.7565946129091,43.661559,-79.413845
Brass Taps Pizza Pub,"934 College St Toronto, ON M6H 1A4 Canada ",3.4,1308.6261167517232,43.661559,-79.413845
Pizzeria Via Mercanti,"188 Augusta Avenue Toronto, ON M5T 1M1 Canada ",3.7,1265.8384714399988,43.661559,-79.413845
Ambassador Pizza,"946 Bloor Street W Toronto, ON M6H 1L6 Canada ",4.2,1167.1388041160344,43.661559,-79.413845
Pizza Pizza,"328 Bloor Street W Toronto, ON M5S 1W5 Canada ",1.6,1019.2760171481095,43.661559,-79.413845
Maker Pizza,"59 Cameron Street Toronto, ON M5T 2H1 Canada ",3.8,1775.0075302675352,43.661559,-79.413845
Super Point,"184 Ossington Avenue Toronto, ON M6J 2Z7 Canada ",3.4,1563.3773478746411,43.661559,-79.413845
Trattoria Nervosa,"75 Yorkville Avenue Toronto, ON M5R 1B8 Canada ",3.8,855.2632991904242,43.663376,-79.392125
Eataly Yorkville,"55 Bloor Street W Manulife Centre Toronto, ON M4W 1A6 Canada ",3.5,722.3084904580744,43.663376,-79.392125
Piano Piano,"88 Harbord Street Toronto, ON M5S 1G5 Canada ",3.6,865.4997616827728,43.663376,-79.392125
Pala 148,"148 Cumberland Street Toronto, ON M5R 1A8 Canada ",5.0,737.6792959708523,43.663376,-79.392125
8Mile Detroit Style Pizza,"9 Charles Street West Toronto, ON M4Y 1R4 Canada ",4.3,712.4571221889365,43.663376,-79.392125
Ciao Pizzeria,"334 Dundas Street W Toronto, ON M5T 1G5 Canada ",4.6,1016.9721746217186,43.663376,-79.392125
B Town Pizza,"13 Elm Street Toronto, ON M5G 1H1 Canada ",4.5,1019.7346464541732,43.663376,-79.392125
Pi Co,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,651.0619672390937,43.663376,-79.392125
Cosmic Pizza & Donair,"233 College Street Toronto, ON M5T 1R4 Canada ",3.8,742.8516091953985,43.663376,-79.392125
Pizzeria Da Mario,"253 Augusta Avenue Toronto, ON M5T 2L8 Canada ",4.6,1218.5438098680008,43.663376,-79.392125
Tosto Quickfire Pizza Pasta,"800 Bay Street Unit 101 Toronto, ON M5S 3A9 Canada ",3.6,519.701652796225,43.663376,-79.392125
Portici,"6 Scollard Street Toronto, ON M5R 1E9 Canada ",4.1,1070.8142050808615,43.663376,-79.392125
Midnight Arcade,"158 Augusta Avenue Floor 2 Toronto, ON M5T 2L5 Canada ",4.7,1384.7583942010258,43.663376,-79.392125
The Annex Commons,"296 Brunswick Ave Toronto, ON M5S 2M7 Canada ",4.4,1274.3501141471077,43.663376,-79.392125
Bread & Bowl,"2 Murray Street Toronto, ON M5G 1X5 Canada ",3.7,797.7171339455456,43.663376,-79.392125
Carolina,"772 Dundas Street W Toronto, ON M6J 1V1 Canada ",4.2,1760.0908860510299,43.663376,-79.392125
Pi Co,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,775.6775625346969,43.663376,-79.392125
Raffaella,"296 Brunswick Avenue Toronto, ON M5S 1X9 Canada ",4.0,1253.2287477570487,43.663376,-79.392125
Bocconcini Toronto,"96 Gerrard Street E Toronto, ON M5B 1G7 Canada ",4.6,1236.8309574180446,43.663376,-79.392125
Pizza Nova,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,446.82979038252444,43.663376,-79.392125
Pizza Maru,"66 Gerrard Street E Toronto, ON M5B 2M2 Canada ",4.4,1133.5949708853605,43.663376,-79.392125
La Pizza & La Pasta at Eataly Toronto,"55 Bloor St W Toronto, ON M4W 1A5 Canada ",3.4,722.3084904580744,43.663376,-79.392125
Cora Pizza,"656A Spadina Ave Toronto, ON M5S 2H7 Canada ",3.7,843.686823880356,43.663376,-79.392125
Fresca Pizza & Pasta,"302 College Street Toronto, ON M5T 1R9 Canada ",4.0,989.6699859872142,43.663376,-79.392125
Trattoria Mercatto,"220 Yonge Street Eaton Center Toronto, ON M5B 2H1 Canada ",3.3,1432.7411377287262,43.663376,-79.392125
The SAJ,"199 College Street Toronto, ON M5T 1P9 Canada ",3.7,561.3172479049326,43.663376,-79.392125
Sol Pizza,"1033 Bay St Ste 9 Toronto, ON M5G 1S4 Canada ",4.7,467.1990594172538,43.663376,-79.392125
Za Cafe Pizzeria + Bar,"372 Bay Street Toronto, ON M5H 2W9 Canada ",4.2,1616.860289163245,43.663376,-79.392125
Blaze Pizza,"10 Dundas Street E Toronto, ON M5B 2G9 Canada ",4.4,1174.6055079056998,43.663376,-79.392125
Pizzaiolo,"770 Bay Street Toronto, ON M5G 0A6 Canada ",4.0,606.5080995598306,43.663376,-79.392125
Domino's Pizza,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,681.9233842017525,43.663376,-79.392125
Pizza Gigi,"189 Harbord Street Toronto, ON M5S 1H5 Canada ",3.1,1314.3871374011376,43.663376,-79.392125
Martino's Pizza & Asian Fusion Kitchen,"178 Dupont Street Toronto, ON M5R 2E6 Canada ",3.8,1642.0393977019626,43.663376,-79.392125
La Pizza & La Pasta at Eataly,"55 Bloor Street W Toronto, ON M4W 1A6 Canada ",5.0,725.4034347926503,43.663376,-79.392125
Afro's Pizza,"107 Mutual Street Toronto, ON M5B 1E5 Canada ",4.8,1501.8067135767742,43.663376,-79.392125
Papa CEO King Slice,"654 Spadina Avenue Toronto, ON M5S 2H7 Canada ",3.5,836.996475552869,43.663376,-79.392125
The Fourth Man In The Fire,"832 Dundas Street W Toronto, ON M6J 1V3 Canada ",3.9,1907.1866020906648,43.663376,-79.392125
Pizzeria Via Mercanti,"188 Augusta Avenue Toronto, ON M5T 1M1 Canada ",3.7,1303.3466942507002,43.663376,-79.392125
Maker Pizza,"59 Cameron Street Toronto, ON M5T 2H1 Canada ",3.8,1520.8481848377369,43.663376,-79.392125
La Piazza at Eataly,"55 Bloor St W Toronto, ON M4W 1A5 Canada ",3.6,724.3854723880304,43.663376,-79.392125
Pizza Olive,"275 Dundas St W 33 Toronto, ON M5T 3K1 Canada ",0.0,1027.9151096874748,43.663376,-79.392125
North of Brooklyn Pizzeria,"469 Church Street Toronto, ON M4Y 2C5 Canada ",3.2,952.4035883886947,43.663376,-79.392125
Fantasy Kitchen,"195 Harbord Street Toronto, ON M5S 2R5 Canada ",1.5,1364.9337402368014,43.663376,-79.392125
Pizza Studio,"500 Church Street Unit 3 Toronto, ON M4Y 2C5 Canada ",3.6,940.2361560017772,43.663376,-79.392125
Pi Co.,"160 Bloor Street E Toronto, ON M4W 0A2 Canada ",4.5,1145.508910809055,43.663376,-79.392125
Libretto Slice Shop,"220 Yonge Street Toronto, ON M5B 2H1 Canada ",5.0,1425.1338721842924,43.663376,-79.392125
Pizza Pizza,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,706.3569103214087,43.663376,-79.392125
Panago Pizza,"E - 44 Gerrard Street West Toronto, ON M5G 2K2 Canada ",3.5,819.117507602096,43.663376,-79.392125
Seven Pizza,"193 College Street Toronto, ON M5T 1P9 Canada ",0.0,564.0248154561564,43.663376,-79.392125
Boxcar Social,"298 Markham Street Laneway Toronto, ON M6J 2G6 Canada ",5.0,1625.01218910766,43.663376,-79.392125
JC Plumbing,"Toronto, ON M3N 1Y9 Canada ",0.0,822.4236351597763,43.73901341370186,-79.51286317927207
Pizza Pizza,"2731 Jane Street North York, ON M3L 1S3 Canada ",1.8,246.88400625217247,43.73901341370186,-79.51286317927207
Pizza Wings & More,"310 Eddystone Avenue North York, ON M3N 1H7 Canada ",1.9,1296.37250615982,43.73901341370186,-79.51286317927207
Bar Poet,"1090 Queen Street W Toronto, ON M6J 1H7 Canada ",3.9,832.0160400126572,43.651145,-79.423742
Ladybug Tavern,"890 College Street Toronto, ON M6H 1A3 Canada ",4.3,343.9699356341223,43.651145,-79.423742
Pizzeria Badiali,"181 Dovercourt Road Toronto, ON M6J 3C6 Canada ",4.5,563.1823870177512,43.651145,-79.423742
Pizzeria Libretto,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,362.7297893133808,43.651145,-79.423742
Regina Pizzeria & Trattoria,"782 College Street Toronto, ON M6G 1C6 Canada ",3.9,475.8291855553062,43.651145,-79.423742
Brass Taps Pizza Pub,"934 College St Toronto, ON M6H 1A4 Canada ",3.4,357.0737193058904,43.651145,-79.423742
Pizza Hut,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",5.0,1225.5247624840201,43.651145,-79.423742
The Good Son,"1096 Queen Street W Toronto, ON M6J 1H9 Canada ",3.8,837.6455719599952,43.651145,-79.423742
Clandestino wine bar,"1183 Dundas Street W Toronto, ON M6J 1X3 Canada ",4.4,260.7827678212901,43.651145,-79.423742
Danny’s Pizza Tavern,"611 College Street Toronto, ON M6G 1B5 Canada ",4.1,853.5423776264436,43.651145,-79.423742
Taverniti,"591 College Street Toronto, ON M6G 1B2 Canada ",4.0,935.5634787081315,43.651145,-79.423742
Levetto,"68 Sudbury Street Toronto, ON M6J 3S7 Canada ",4.1,1069.8713607572922,43.651145,-79.423742
Tony's & Nick's Place,"1470 Dundas Street W Toronto, ON M6J 1Y6 Canada ",3.6,603.3672674106795,43.651145,-79.423742
Super Point,"184 Ossington Avenue Toronto, ON M6J 2Z7 Canada ",3.4,393.4595027458627,43.651145,-79.423742
Cafe Diplomatico Restaurant & Pizzeria,"594 College St Toronto, ON M6G 1B3 Canada ",3.2,925.9703122614127,43.651145,-79.423742
Giovanni's Italian Kitchen & Pizza Bar,"760 College Street Toronto, ON M6G 4A7 Canada ",3.5,559.20403982902,43.651145,-79.423742
Monte Bianco Italian Cuisine,"1201 Bloor Street W Toronto, ON M6H 1N4 Canada ",4.6,1528.2815734366445,43.651145,-79.423742
King Slice,"1130 Queen Street W Toronto, ON M6J Canada ",3.7,868.6543469897393,43.651145,-79.423742
Carolina,"772 Dundas Street W Toronto, ON M6J 1V1 Canada ",4.2,1310.6367524549973,43.651145,-79.423742
Levant Pizza,"899 Bloor Street W Toronto, ON M6H 1L2 Canada ",4.4,1188.437267535292,43.651145,-79.423742
Bar Sugo,"1279 Bloor Street W Toronto, ON M6H 1N7 Canada ",4.5,1681.086363028759,43.651145,-79.423742
Tav's Gnocchi Pizza Bar,"589 College St Toronto, ON M6G 1B2 Canada ",3.9,936.9696006154063,43.651145,-79.423742
Three Dollar Bill,"1592 Queen Street W Toronto, ON M6R 1A8 Canada ",5.0,1894.8146149164454,43.651145,-79.423742
Bitondo's Pizzeria,"11 Clinton Street Toronto, ON M6J 2N7 Canada ",4.0,902.4433031976305,43.651145,-79.423742
Blondies Pizza,"88 Ossington Toronto, ON M6J 2Z4 Canada ",3.8,645.0686154218944,43.651145,-79.423742
Conzo's Pizza,"1279 Bloor Street W Toronto, ON M6H 1N7 Canada ",4.5,1689.893142588094,43.651145,-79.423742
